employee_id,first_name,last_name,department,position,manager_id,store_id,salary,commission,hire_date
616,Peter,Bradley,Logistics,Warehouse Worker,607,18,12385,0.0,2024-11-13 02:02:48
617,Angela,Price,Logistics,Warehouse Worker,607,18,17659,0.0,2019-12-14 13:30:40
618,Joshua,Clark,Logistics,Warehouse Worker,607,18,24474,0.0,2024-06-03 19:22:54
619,Kimberly,Mathis,Logistics,Warehouse Worker,607,18,23276,0.0,2023-06-04 05:22:15
620,Tami,Lambert,Logistics,Warehouse Worker,607,18,16649,0.0,2019-03-17 15:57:59
621,William,Walker,Logistics,Warehouse Worker,607,18,15746,0.0,2020-02-09 14:29:17
622,Tina,King,Logistics,Courier,607,18,23173,0.0,2019-12-23 10:10:19
623,Nathan,Rodriguez,Management,Director,0,19,83819,0.0,2019-11-30 12:56:24
624,Matthew,Myers,Management,Manager,623,19,50666,0.0,2022-06-10 03:32:20
625,Michael,Alexander,Sales,Senior Salesperson,624,19,39241,0.07,2024-09-13 22:45:58
626,Douglas,Miller,Sales,Salesperson,625,19,30560,0.05,2020-06-28 11:02:29
627,Craig,Page,Sales,Salesperson,625,19,33389,0.05,2020-05-29 18:25:09
628,Dylan,Hays,Sales,Salesperson,625,19,23945,0.05,2020-12-02 01:06:08
629,Robert,Wilkerson,Sales,Salesperson,625,19,26462,0.05,2023-05-12 00:41:26
630,Reginald,Park,Sales,Salesperson,625,19,20123,0.05,2024-03-06 05:54:03
631,Stephanie,Johnson,Sales,Salesperson,625,19,30399,0.05,2023-11-19 04:09:16
632,Sandra,Scott,Sales,Salesperson,625,19,23872,0.05,2021-01-16 16:01:20
633,Edward,Velazquez,Sales,Salesperson,625,19,24654,0.05,2024-12-06 01:12:51
634,Lisa,Montgomery,Sales,Salesperson,625,19,30578,0.05,2023-08-31 18:16:43
635,Ricky,Cunningham,Sales,Salesperson,625,19,21868,0.05,2024-12-03 09:08:22
636,Austin,Munoz,Sales,Salesperson,625,19,20043,0.05,2021-09-11 13:46:26
637,Cynthia,Rodriguez,Sales,Salesperson,625,19,25573,0.05,2021-10-09 02:19:20
638,Thomas,Taylor,Sales,Salesperson,625,19,32062,0.05,2019-07-06 08:38:30
639,Patricia,Michael,Support,Senior Support Agent,624,19,31714,0.0,2023-11-16 20:02:19
640,Katherine,Hughes,Support,Support Agent,639,19,24915,0.0,2023-08-29 01:26:11
641,Patrick,Brown,Support,Support Agent,639,19,19074,0.0,2021-01-29 01:26:14
642,Michael,Lewis,Support,Support Agent,639,19,22185,0.0,2020-02-12 02:48:17
643,Collin,Murray,Support,Support Agent,639,19,23204,0.0,2022-09-20 06:51:24
644,Christopher,Garcia,Support,Support Agent,639,19,16250,0.0,2020-03-30 02:34:29
645,Aaron,Jones,Support,Support Agent,639,19,15442,0.0,2021-01-02 11:12:39
646,Jeanette,Rivers,Support,Support Agent,639,19,22569,0.0,2021-04-28 14:57:39
647,Tammy,Heath,Support,Support Agent,639,19,18397,0.0,2021-07-13 13:33:02
648,Courtney,Sutton,Support,Support Agent,639,19,21288,0.0,2024-01-13 21:14:25
649,Miranda,Patterson,Logistics,Chief of Logistics,624,19,44373,0.0,2019-01-20 12:15:07
650,Bryan,Gutierrez,Logistics,Courier,649,19,27104,0.0,2019-01-14 01:22:08
651,Becky,Reynolds,Logistics,Courier,649,19,26658,0.0,2022-12-20 19:11:40
652,Diana,Allison,Logistics,Courier,649,19,29144,0.0,2024-12-02 04:33:50
653,Debra,Johnson,Logistics,Warehouse Worker,649,19,14946,0.0,2022-08-04 04:21:00
654,Matthew,Hill,Logistics,Courier,649,19,27098,0.0,2019-06-28 04:26:57
655,Sarah,Carr,Logistics,Warehouse Worker,649,19,20202,0.0,2020-06-01 03:24:09
656,Matthew,King,Logistics,Warehouse Worker,649,19,17706,0.0,2024-07-04 00:12:58
657,Linda,Scott,Logistics,Warehouse Worker,649,19,21041,0.0,2022-11-11 21:12:41
658,Paul,Young,Logistics,Courier,649,19,24854,0.0,2021-01-15 11:22:30
659,Katrina,Peterson,Management,Director,0,20,83001,0.0,2021-01-23 23:42:23
660,Stephanie,Brock,Management,Manager,659,20,49088,0.0,2021-07-13 06:49:23
661,Sabrina,Wright,Sales,Senior Salesperson,660,20,37243,0.07,2024-10-16 19:56:24
662,Ashley,Hill,Sales,Salesperson,661,20,24544,0.05,2023-07-27 09:19:34
663,Robert,Wells,Sales,Salesperson,661,20,22120,0.05,2022-11-23 06:57:23
664,Melvin,Cruz,Sales,Salesperson,661,20,27890,0.05,2022-11-17 02:43:36
665,Robin,Evans,Sales,Salesperson,661,20,34947,0.05,2022-03-24 18:33:13
666,Christina,Lewis,Sales,Salesperson,661,20,23024,0.05,2019-07-14 11:12:17
667,Pamela,Johnson,Sales,Salesperson,661,20,21379,0.05,2024-05-06 16:25:30
668,James,White,Sales,Salesperson,661,20,20690,0.05,2019-05-11 12:52:28
669,Jacqueline,Tyler,Sales,Salesperson,661,20,32414,0.05,2024-10-31 11:04:33
670,Sheila,Ortiz,Sales,Salesperson,661,20,23868,0.05,2020-08-27 00:35:15
671,Eric,Jensen,Sales,Salesperson,661,20,27710,0.05,2021-01-21 07:43:07
672,Kristina,Taylor,Sales,Salesperson,661,20,27428,0.05,2021-01-20 21:38:02
673,David,Weiss,Sales,Salesperson,661,20,24704,0.05,2024-06-20 16:02:58
674,Larry,Garrett,Sales,Salesperson,661,20,32918,0.05,2022-01-20 14:41:32
675,Shelia,Shepard,Support,Senior Support Agent,660,20,30765,0.0,2021-02-20 05:21:40
676,Brooke,Ward,Support,Support Agent,675,20,21865,0.0,2021-12-25 04:18:13
677,Amanda,Bautista,Support,Support Agent,675,20,22518,0.0,2020-04-24 21:01:23
678,James,Greene,Support,Support Agent,675,20,17107,0.0,2022-12-14 14:20:01
679,Ricardo,Raymond,Support,Support Agent,675,20,18248,0.0,2019-09-18 12:51:15
680,David,Kirk,Support,Support Agent,675,20,22248,0.0,2020-02-13 02:54:21
681,Robin,Smith,Support,Support Agent,675,20,17361,0.0,2019-09-24 20:34:52
682,Brandi,Woodard,Support,Support Agent,675,20,20702,0.0,2020-03-14 18:39:09
683,Daniel,Franklin,Support,Support Agent,675,20,17604,0.0,2021-09-09 11:53:25
684,John,Ponce,Support,Support Agent,675,20,21504,0.0,2022-06-02 07:17:23
685,Jennifer,Hernandez,Support,Support Agent,675,20,16133,0.0,2024-04-12 11:02:42
686,Brian,Rodriguez,Support,Support Agent,675,20,23921,0.0,2021-12-31 17:50:07
687,Connor,Craig,Logistics,Chief of Logistics,660,20,44025,0.0,2019-04-06 07:44:12
688,Raymond,Rodgers,Logistics,Courier,687,20,15867,0.0,2024-04-18 10:09:14
689,Diana,Hughes,Logistics,Warehouse Worker,687,20,15753,0.0,2023-09-11 15:02:32
690,Joyce,Rodriguez,Logistics,Courier,687,20,15791,0.0,2019-06-19 23:33:38
691,Brendan,Walker,Logistics,Courier,687,20,23193,0.0,2020-05-15 04:23:59
692,Stacy,Rodriguez,Logistics,Courier,687,20,25507,0.0,2019-06-27 09:27:21
693,Brooke,Sharp,Logistics,Warehouse Worker,687,20,20191,0.0,2022-01-18 00:14:53
694,Paul,Ferguson,Logistics,Courier,687,20,27652,0.0,2021-09-14 01:45:30
695,Mary,Peterson,Logistics,Courier,687,20,28294,0.0,2020-05-08 14:20:01
696,Jessica,Davis,Logistics,Courier,687,20,18952,0.0,2023-11-22 14:01:53
697,Kevin,Powell,Logistics,Courier,687,20,20512,0.0,2021-11-10 15:53:24
698,Jill,Brown,Logistics,Courier,687,20,27839,0.0,2023-01-10 05:23:03
699,Bethany,Cruz,Management,Director,0,21,68589,0.0,2024-04-02 22:04:50
700,Karen,Gibson,Management,Manager,699,21,49621,0.0,2019-01-29 08:43:42
701,John,Reynolds,Sales,Senior Salesperson,700,21,31512,0.07,2022-11-07 20:17:54
702,Chad,Tucker,Sales,Salesperson,701,21,28476,0.05,2021-08-21 02:16:31
703,Russell,Porter,Sales,Salesperson,701,21,25633,0.05,2023-07-28 20:25:56
704,Michelle,Suarez,Sales,Salesperson,701,21,21646,0.05,2020-04-27 06:16:32
705,James,Blackburn,Sales,Salesperson,701,21,24461,0.05,2020-12-01 23:36:10
706,Caroline,Parker,Sales,Salesperson,701,21,32200,0.05,2023-07-22 12:51:27
707,Holly,Stewart,Support,Senior Support Agent,700,21,34670,0.0,2024-04-18 22:17:31
708,Janet,Smith,Support,Support Agent,707,21,20816,0.0,2023-12-15 09:59:45
709,Samuel,Jefferson,Support,Support Agent,707,21,18379,0.0,2021-03-28 04:00:14
710,Scott,Harris,Support,Support Agent,707,21,17859,0.0,2021-12-08 22:15:08
711,Dean,Bradley,Support,Support Agent,707,21,15731,0.0,2020-02-18 23:32:08
712,Melinda,Allen,Support,Support Agent,707,21,23972,0.0,2019-11-06 05:16:03
713,Shawn,Rodriguez,Support,Support Agent,707,21,15343,0.0,2021-03-20 03:38:14
714,Jonathan,Johnson,Logistics,Chief of Logistics,700,21,36749,0.0,2024-11-11 10:03:03
715,Ashley,Jenkins,Logistics,Warehouse Worker,714,21,18058,0.0,2021-01-07 16:33:47
716,Robert,Wood,Logistics,Warehouse Worker,714,21,12467,0.0,2020-09-17 04:07:57
717,Robert,Howard,Logistics,Warehouse Worker,714,21,21908,0.0,2019-02-05 11:22:52
718,Tina,Cooper,Logistics,Warehouse Worker,714,21,16888,0.0,2021-06-28 06:29:22
719,Adam,Craig,Logistics,Courier,714,21,28645,0.0,2023-11-23 10:24:34
720,Patty,Kim,Logistics,Courier,714,21,16091,0.0,2023-06-14 12:23:34
721,Carla,Galvan,Logistics,Courier,714,21,24568,0.0,2020-08-12 21:29:49
722,Michael,Flores,Logistics,Warehouse Worker,714,21,14343,0.0,2024-01-29 22:35:47
723,Sheryl,Dillon,Logistics,Courier,714,21,16331,0.0,2021-11-18 21:38:17
724,James,Murphy,Logistics,Courier,714,21,18250,0.0,2022-05-16 02:24:30
725,Michael,Hoover,Logistics,Courier,714,21,19935,0.0,2022-02-11 05:14:27
726,Jodi,Smith,Logistics,Courier,714,21,24627,0.0,2024-05-15 13:08:14
727,Paul,Ingram,Logistics,Courier,714,21,29591,0.0,2023-10-22 01:59:11
728,Kim,Harris,Logistics,Courier,714,21,18080,0.0,2021-11-15 00:45:42
729,Debbie,Smith,Logistics,Courier,714,21,21651,0.0,2020-11-16 14:22:06
730,Emily,Woodward,Management,Director,0,22,96830,0.0,2021-10-23 03:31:33
731,Edward,Oconnor,Management,Manager,730,22,51041,0.0,2020-01-20 00:05:38
732,Craig,Bryant,Sales,Senior Salesperson,731,22,30598,0.07,2023-06-07 13:24:50
733,Emily,Olson,Sales,Salesperson,732,22,20466,0.05,2024-09-28 23:02:16
734,Robert,Osborne,Sales,Salesperson,732,22,29161,0.05,2024-08-02 07:23:41
735,Gregory,Cole,Sales,Salesperson,732,22,31508,0.05,2019-11-14 07:41:42
736,Seth,Holden,Sales,Salesperson,732,22,23559,0.05,2021-02-22 09:58:07
737,Patrick,Diaz,Sales,Salesperson,732,22,34113,0.05,2019-06-08 18:04:44
738,Nicholas,Scott,Sales,Salesperson,732,22,27514,0.05,2019-04-13 05:45:08
739,Christopher,Miller,Sales,Salesperson,732,22,29124,0.05,2021-08-08 21:30:24
740,Tanya,Owen,Sales,Salesperson,732,22,26170,0.05,2021-03-30 06:48:24
741,Joseph,Keller,Support,Senior Support Agent,731,22,23120,0.0,2023-09-09 10:13:57
742,Grant,Kennedy,Support,Support Agent,741,22,15780,0.0,2021-02-16 04:09:05
743,Jason,Myers,Support,Support Agent,741,22,21224,0.0,2022-12-07 14:34:00
744,Danny,Harris,Support,Support Agent,741,22,16020,0.0,2019-05-22 23:25:21
745,Cathy,Miller,Support,Support Agent,741,22,20692,0.0,2023-03-27 16:11:39
746,Deanna,Petersen,Support,Support Agent,741,22,17077,0.0,2024-09-06 19:46:39
747,Nathan,Clark,Support,Support Agent,741,22,15067,0.0,2019-02-26 17:22:14
748,Crystal,Rowland,Support,Support Agent,741,22,24687,0.0,2022-11-14 08:02:24
749,Michelle,Lewis,Support,Support Agent,741,22,19562,0.0,2021-08-05 18:17:50
750,Patrick,Waters,Support,Support Agent,741,22,23311,0.0,2020-01-21 10:59:15
751,Frank,Harrell,Support,Support Agent,741,22,21796,0.0,2019-06-20 18:18:11
752,Diana,Simmons,Logistics,Chief of Logistics,731,22,26315,0.0,2021-12-07 11:59:56
753,Robin,Boyer,Logistics,Warehouse Worker,752,22,16779,0.0,2020-07-01 12:44:21
754,Ryan,Daniels,Logistics,Courier,752,22,26016,0.0,2021-10-12 14:02:14
755,Richard,Gallagher,Logistics,Courier,752,22,16509,0.0,2023-11-17 07:54:01
756,Timothy,Pruitt,Logistics,Warehouse Worker,752,22,21456,0.0,2019-05-08 23:55:49
757,Erika,Perez,Logistics,Courier,752,22,15714,0.0,2022-03-09 09:26:29
758,Nathaniel,Fields,Management,Director,0,23,79774,0.0,2020-01-03 03:22:51
759,Angela,Tucker,Management,Manager,758,23,54388,0.0,2020-10-12 12:10:02
760,Luis,Chen,Sales,Senior Salesperson,759,23,34468,0.07,2022-04-28 15:20:00
761,Brandon,Glenn,Sales,Salesperson,760,23,30538,0.05,2019-02-17 06:15:20
762,Theresa,Brown,Sales,Salesperson,760,23,26849,0.05,2024-10-24 10:51:28
763,Joshua,Huang,Sales,Salesperson,760,23,27385,0.05,2023-02-02 14:49:32
764,Erica,Wagner,Sales,Salesperson,760,23,22770,0.05,2021-09-14 02:53:48
765,Brittany,Gonzalez,Sales,Salesperson,760,23,28040,0.05,2019-02-28 23:46:43
766,Juan,Palmer,Sales,Salesperson,760,23,20212,0.05,2019-09-05 04:49:05
767,Christopher,Goodwin,Support,Senior Support Agent,759,23,24083,0.0,2020-12-14 02:18:54
768,Charles,Price,Support,Support Agent,767,23,16614,0.0,2019-01-09 22:32:14
769,Tara,Miller,Support,Support Agent,767,23,15213,0.0,2023-12-12 02:48:28
770,Kimberly,Ramos,Support,Support Agent,767,23,18570,0.0,2020-03-26 18:05:44
771,Andrew,Kramer,Support,Support Agent,767,23,17451,0.0,2024-08-05 14:10:36
772,Hannah,Brown,Support,Support Agent,767,23,17008,0.0,2019-06-08 22:38:42
773,Christopher,Dorsey,Support,Support Agent,767,23,19460,0.0,2022-07-22 07:46:28
774,Mark,Lewis,Support,Support Agent,767,23,22203,0.0,2024-10-16 03:18:42
775,Morgan,Williams,Support,Support Agent,767,23,21464,0.0,2021-12-01 10:41:14
776,Derek,Vance,Support,Support Agent,767,23,16954,0.0,2019-07-24 15:28:06
777,Kimberly,Robinson,Support,Support Agent,767,23,19902,0.0,2021-02-09 22:27:51
778,Daniel,Cowan,Support,Support Agent,767,23,16866,0.0,2023-04-02 23:26:56
779,Janet,Rodriguez,Support,Support Agent,767,23,21383,0.0,2023-09-19 14:31:38
780,Jay,Nelson,Support,Support Agent,767,23,22811,0.0,2020-12-26 12:12:21
781,Charlene,Hernandez,Logistics,Chief of Logistics,759,23,41880,0.0,2022-11-21 21:30:02
782,Joshua,Jones,Logistics,Warehouse Worker,781,23,17526,0.0,2021-12-21 19:38:25
783,Jessica,Williams,Logistics,Warehouse Worker,781,23,13621,0.0,2022-10-10 20:36:10
784,Brenda,Jordan,Logistics,Courier,781,23,18565,0.0,2020-10-31 06:08:31
785,Vanessa,Harris,Logistics,Courier,781,23,25793,0.0,2022-02-18 20:56:39
786,Ann,Cox,Logistics,Warehouse Worker,781,23,13963,0.0,2023-02-13 21:31:16
787,Madison,Leon,Logistics,Courier,781,23,25753,0.0,2021-07-07 08:20:19
788,Tracey,Arroyo,Management,Director,0,24,92627,0.0,2024-07-09 08:41:56
789,Michael,Cooper,Management,Manager,788,24,53683,0.0,2023-04-17 12:25:41
790,Evan,Smith,Sales,Senior Salesperson,789,24,32963,0.07,2022-09-08 16:05:10
791,Ryan,Bishop,Sales,Salesperson,790,24,31043,0.05,2023-04-05 01:08:40
792,Ashley,Blackburn,Sales,Salesperson,790,24,33190,0.05,2021-07-30 23:21:57
793,Gary,George,Sales,Salesperson,790,24,29836,0.05,2023-07-27 16:27:41
794,Devin,Luna,Sales,Salesperson,790,24,21409,0.05,2023-11-23 01:15:42
795,Kenneth,Perkins,Sales,Salesperson,790,24,29572,0.05,2024-04-23 20:25:13
796,Michael,Lewis,Sales,Salesperson,790,24,32983,0.05,2024-07-18 13:19:38
797,Christopher,Miller,Sales,Salesperson,790,24,33688,0.05,2019-02-25 00:21:36
798,Courtney,Brewer,Sales,Salesperson,790,24,23729,0.05,2023-11-23 17:23:19
799,Allen,Martinez,Sales,Salesperson,790,24,32411,0.05,2024-05-13 04:54:13
800,Lisa,Solis,Support,Senior Support Agent,789,24,33635,0.0,2021-05-12 02:01:00
801,Carolyn,Cole,Support,Support Agent,800,24,23730,0.0,2022-05-09 08:18:01
802,Eric,Carpenter,Support,Support Agent,800,24,20739,0.0,2024-02-10 20:42:00
803,Caitlyn,Galloway,Support,Support Agent,800,24,19717,0.0,2023-07-12 01:15:34
804,Brett,Soto,Support,Support Agent,800,24,23878,0.0,2021-07-07 10:40:19
805,Brad,Thornton,Support,Support Agent,800,24,21161,0.0,2022-11-23 14:43:46
806,Karen,Stafford,Support,Support Agent,800,24,24887,0.0,2022-11-21 19:19:10
807,Melissa,Brown,Logistics,Chief of Logistics,789,24,26103,0.0,2021-05-26 19:16:47
808,Jacob,Martin,Logistics,Warehouse Worker,807,24,12072,0.0,2024-10-19 06:28:02
809,Renee,Brown,Logistics,Warehouse Worker,807,24,20998,0.0,2023-10-09 19:07:38
810,Richard,Porter,Logistics,Courier,807,24,29369,0.0,2022-07-08 08:07:24
811,Danielle,Murphy,Logistics,Warehouse Worker,807,24,18543,0.0,2019-12-30 22:53:46
812,Stephanie,Murphy,Logistics,Warehouse Worker,807,24,15142,0.0,2020-04-10 19:28:19
813,Matthew,Jackson,Management,Director,0,25,81042,0.0,2021-11-07 04:47:40
814,Raymond,Griffin,Management,Manager,813,25,51445,0.0,2019-03-07 01:18:54
815,Elizabeth,Gomez,Sales,Senior Salesperson,814,25,38391,0.07,2020-05-20 20:22:00
816,Brandi,Pena,Sales,Salesperson,815,25,21830,0.05,2021-12-02 22:47:53
817,Christopher,Cervantes,Sales,Salesperson,815,25,31712,0.05,2024-10-20 22:47:20
818,Michael,Johnson,Sales,Salesperson,815,25,27168,0.05,2024-12-05 20:46:36
819,Phyllis,Gonzales,Sales,Salesperson,815,25,23636,0.05,2023-05-21 05:53:18
820,Amy,Bridges,Sales,Salesperson,815,25,23543,0.05,2019-03-19 11:50:40
821,James,Preston,Sales,Salesperson,815,25,32687,0.05,2022-12-08 04:47:07
822,William,Mckenzie,Sales,Salesperson,815,25,27017,0.05,2023-03-17 09:55:31
823,Linda,Sanchez,Sales,Salesperson,815,25,25449,0.05,2021-01-02 06:30:43
824,Miguel,Patterson,Sales,Salesperson,815,25,32729,0.05,2021-12-25 16:27:08
825,Charles,Moran,Sales,Salesperson,815,25,24298,0.05,2020-01-29 03:01:58
826,Sandra,Wright,Sales,Salesperson,815,25,30963,0.05,2019-05-06 19:43:02
827,Tonya,Smith,Sales,Salesperson,815,25,25577,0.05,2023-02-11 16:03:06
828,Christina,Neal,Support,Senior Support Agent,814,25,31048,0.0,2020-01-04 20:28:58
829,Donna,Ali,Support,Support Agent,828,25,19620,0.0,2023-01-03 06:25:26
830,Leslie,Watts,Support,Support Agent,828,25,18295,0.0,2019-06-09 03:51:52
831,Meghan,Brown,Support,Support Agent,828,25,15478,0.0,2022-02-15 01:07:47
832,Brenda,Good,Support,Support Agent,828,25,17348,0.0,2022-09-28 15:56:27
833,Kevin,Payne,Support,Support Agent,828,25,23651,0.0,2020-11-27 17:01:46
834,Michelle,Robertson,Support,Support Agent,828,25,18561,0.0,2022-07-11 07:40:17
835,Meghan,Rangel,Support,Support Agent,828,25,20664,0.0,2022-06-09 12:05:42
836,John,Lee,Logistics,Chief of Logistics,814,25,28071,0.0,2019-11-22 01:30:14
837,Sydney,Bauer,Logistics,Courier,836,25,16305,0.0,2023-03-28 10:21:03
838,Keith,Mays,Logistics,Warehouse Worker,836,25,20335,0.0,2023-11-03 15:10:42
839,Jeffrey,Montgomery,Logistics,Courier,836,25,17502,0.0,2024-12-27 11:26:43
840,Matthew,Schmitt,Logistics,Warehouse Worker,836,25,15897,0.0,2021-09-02 09:47:36
841,Mark,Johnson,Logistics,Warehouse Worker,836,25,22791,0.0,2024-11-15 11:42:25
842,Erin,Gaines,Logistics,Courier,836,25,28738,0.0,2022-05-19 02:46:48
843,Maria,Lamb,Logistics,Warehouse Worker,836,25,19906,0.0,2019-02-07 16:39:40
844,Wendy,Allen,Logistics,Warehouse Worker,836,25,22031,0.0,2021-01-27 09:12:41
845,Katrina,Burns,Logistics,Warehouse Worker,836,25,23475,0.0,2022-08-07 05:55:23
846,Annette,Collins,Management,Director,0,26,70585,0.0,2022-02-12 16:34:40
847,Jason,Barry,Management,Manager,846,26,46070,0.0,2020-03-20 19:23:22
848,David,Washington,Sales,Senior Salesperson,847,26,33642,0.07,2019-07-05 10:05:45
849,Michael,Moore,Sales,Salesperson,848,26,21330,0.05,2020-03-08 09:11:58
850,Daniel,Miller,Sales,Salesperson,848,26,31087,0.05,2024-05-25 20:50:28
851,Bradley,Cunningham,Sales,Salesperson,848,26,23764,0.05,2020-09-24 14:21:42
852,Kevin,Smith,Sales,Salesperson,848,26,29313,0.05,2019-07-15 16:21:09
853,Brett,Hart,Sales,Salesperson,848,26,26640,0.05,2020-12-28 09:34:14
854,Jennifer,Crosby,Sales,Salesperson,848,26,29159,0.05,2023-07-04 15:31:57
855,Leroy,Robinson,Sales,Salesperson,848,26,25238,0.05,2021-05-08 14:26:15
856,Alexandra,Simpson,Sales,Salesperson,848,26,33045,0.05,2019-10-15 03:32:15
857,Kenneth,Garcia,Support,Senior Support Agent,847,26,24450,0.0,2023-03-05 08:40:53
858,Casey,Johnson,Support,Support Agent,857,26,18053,0.0,2022-05-28 17:27:17
859,James,Rocha,Support,Support Agent,857,26,17655,0.0,2021-10-06 21:07:52
860,Caitlin,Byrd,Support,Support Agent,857,26,22841,0.0,2023-08-05 06:24:54
861,Kristy,Perkins,Support,Support Agent,857,26,16335,0.0,2019-05-17 01:39:05
862,Cheyenne,Johnson,Support,Support Agent,857,26,19745,0.0,2024-09-12 08:57:36
863,Gene,Smith,Support,Support Agent,857,26,18594,0.0,2024-01-21 10:04:09
864,Dustin,Potts,Support,Support Agent,857,26,19484,0.0,2024-01-08 05:43:28
865,Stacy,Taylor,Logistics,Chief of Logistics,847,26,44167,0.0,2022-05-05 15:13:21
866,Benjamin,Garrison,Logistics,Warehouse Worker,865,26,24964,0.0,2022-02-21 06:13:27
867,Danielle,Richards,Logistics,Warehouse Worker,865,26,15544,0.0,2021-02-15 01:06:56
868,Grant,Brown,Logistics,Courier,865,26,24840,0.0,2019-05-25 05:48:11
869,Karen,Hudson,Logistics,Warehouse Worker,865,26,19928,0.0,2023-10-21 09:20:40
870,Reginald,Phillips,Logistics,Warehouse Worker,865,26,13450,0.0,2024-08-05 07:56:30
871,Jennifer,Freeman,Logistics,Warehouse Worker,865,26,19741,0.0,2019-12-28 01:52:11
872,Roberto,Greer,Logistics,Courier,865,26,16709,0.0,2020-10-17 00:32:27
873,Rhonda,Walker,Logistics,Courier,865,26,28664,0.0,2022-11-24 17:55:19
874,Melissa,Henry,Logistics,Warehouse Worker,865,26,20907,0.0,2020-01-12 16:19:16
875,Teresa,Stein,Logistics,Warehouse Worker,865,26,22995,0.0,2019-05-04 23:01:45
876,Ashley,Douglas,Management,Director,0,27,71333,0.0,2022-08-30 02:32:39
877,Charles,Daniels,Management,Manager,876,27,52048,0.0,2023-09-25 20:02:32
878,Laura,Gutierrez,Sales,Senior Salesperson,877,27,36076,0.07,2021-10-01 18:14:31
879,Jason,Calderon,Sales,Salesperson,878,27,21273,0.05,2020-06-12 19:37:25
880,Dustin,Aguilar,Sales,Salesperson,878,27,24086,0.05,2024-10-14 15:48:30
881,Katherine,Johnson,Sales,Salesperson,878,27,27457,0.05,2021-02-27 19:49:20
882,Anthony,Boyd,Sales,Salesperson,878,27,27033,0.05,2020-03-02 11:49:20
883,Diane,Guzman,Sales,Salesperson,878,27,25831,0.05,2024-03-04 12:15:15
884,Steven,Lopez,Support,Senior Support Agent,877,27,21262,0.0,2020-02-17 03:06:53
885,Jason,Davis,Support,Support Agent,884,27,18318,0.0,2022-02-07 20:13:31
886,Mark,Mitchell,Support,Support Agent,884,27,23778,0.0,2021-01-12 00:04:53
887,Rachel,Thomas,Support,Support Agent,884,27,21654,0.0,2020-12-16 22:24:53
888,Brent,Olson,Support,Support Agent,884,27,21971,0.0,2022-02-27 18:46:33
889,Jennifer,Swanson,Support,Support Agent,884,27,22259,0.0,2021-01-21 23:47:04
890,Edward,Jordan,Support,Support Agent,884,27,15276,0.0,2019-08-31 21:28:57
891,Phillip,Garcia,Support,Support Agent,884,27,18223,0.0,2019-10-31 05:21:13
892,Brian,Weaver,Support,Support Agent,884,27,23115,0.0,2020-12-20 10:27:59
893,Wanda,Hernandez,Support,Support Agent,884,27,17824,0.0,2021-01-11 15:22:37
894,David,Murphy,Support,Support Agent,884,27,22234,0.0,2021-05-16 22:36:56
895,Michael,Mcgee,Support,Support Agent,884,27,24785,0.0,2022-07-19 10:20:52
896,Cynthia,Johnson,Support,Support Agent,884,27,17414,0.0,2020-02-25 22:45:53
897,Sheila,Thomas,Support,Support Agent,884,27,20347,0.0,2019-09-08 18:51:02
898,Dylan,Miller,Support,Support Agent,884,27,23554,0.0,2019-01-27 23:19:03
899,Laura,Richardson,Support,Support Agent,884,27,16861,0.0,2021-05-17 03:32:37
900,Daniel,Nelson,Logistics,Chief of Logistics,877,27,39921,0.0,2022-04-16 07:04:30
901,Emily,Joyce,Logistics,Courier,900,27,20010,0.0,2023-02-20 21:29:57
902,Laura,Sosa,Logistics,Courier,900,27,27845,0.0,2021-02-02 21:37:38
903,Robin,Pennington,Logistics,Courier,900,27,22722,0.0,2021-01-22 18:30:12
904,Denise,Bond,Logistics,Courier,900,27,21267,0.0,2023-09-13 17:31:34
905,Jessica,Duran,Logistics,Courier,900,27,25373,0.0,2020-04-17 12:58:20
906,Karen,Chandler,Logistics,Warehouse Worker,900,27,22425,0.0,2021-07-12 07:28:57
907,Wendy,Roy,Logistics,Warehouse Worker,900,27,23920,0.0,2024-11-07 07:25:38
908,Thomas,Nguyen,Logistics,Courier,900,27,15163,0.0,2024-03-27 04:21:36
909,Casey,Rogers,Logistics,Courier,900,27,25114,0.0,2024-12-22 23:49:51
910,John,Wilson,Logistics,Courier,900,27,18667,0.0,2023-12-02 17:53:36
911,Stephanie,Meyer,Management,Director,0,28,76461,0.0,2024-02-07 06:55:15
912,Sarah,Collins,Management,Manager,911,28,51614,0.0,2021-01-14 18:24:38
913,Heather,Ingram,Sales,Senior Salesperson,912,28,31439,0.07,2019-02-24 14:31:35
914,Sheryl,Durham,Sales,Salesperson,913,28,30458,0.05,2024-06-14 04:36:45
915,Kendra,Miller,Sales,Salesperson,913,28,22295,0.05,2024-10-11 21:25:52
916,Christopher,Thompson,Sales,Salesperson,913,28,34533,0.05,2020-04-28 15:56:51
917,James,Gonzalez,Sales,Salesperson,913,28,22696,0.05,2020-12-04 00:21:57
918,Michael,Carpenter,Sales,Salesperson,913,28,30132,0.05,2023-02-25 10:40:58
919,Sydney,Long,Sales,Salesperson,913,28,27933,0.05,2019-08-06 05:56:13
920,Jeffrey,Lara,Sales,Salesperson,913,28,23003,0.05,2021-10-09 07:52:35
921,Jeffery,Hanson,Sales,Salesperson,913,28,26364,0.05,2023-10-24 05:05:51
922,Megan,Wolfe,Sales,Salesperson,913,28,29611,0.05,2020-06-02 15:04:15
